"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"IDA & IBRD total","IBT","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","103078137829.72","106967632617.291","109922259307.253","122062535412.591","135427783090.935","146173219414.928","144736191544.596","153324848922.288","158250259624.68","168034863964.758","175791067705.327","184352859355.812","200169492965.449","251191525058.008","297074912203.409","317554658846.658","320428815787.285","362833982840.111","369981363341.648","429329748734.915","462401652395.995","492790155018.59","489741703334.908","496362153942.537","508628543290.026","520485564968.413","536869944940.945","540139207308.597","581936803932.625","604172787546.764","661543982973.651","620523446762.026","567538730193.448","560529274518.578","614772603276.694","683662478992.413","746140886438.534","751247864269.305","730202858302.846","702095671357.644","702304725052.196","707139137746.295","742949605774.361","822062436733.594","937155676252.079","1032392428090.55","1159941877650.38","1416915077744.47","1689237342825.94","1716908695674.2","2006885786779.75","2279490136698.89","2378376624349.34","2519610990428.3","2615999382260.9","2562227299252.81","2587037958022.24","2718984123323.11","2750663254673.84","2876589003107.45","3045631185112.3","3408968308122.89",
"IDA total","IDA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","86356122964.7852","84882555665.3926","76200105457.8879","76043792869.5928","79760506960.1165","83125839909.2804","93452087922.2807","97193878542.5863","97038949738.0717","111765705724.446","121586465740.009","104029532534.461","96515550608.5067","96347773450.6998","110929559438.583","118548554349.142","125616340201.895","129159296117.889","125354646819.003","133513094683.932","134024133358.299","153275353853.612","165815168134.567","180708427762.395","209038937108.169","242076550891.479","281499971563.254","341348139973.416","351028245523.952","382957383740.369","388082584976.842","407027576543.861","421334886240.079","445769033459.157","443527654489.176","440087969537.31","452166687336.139","450274823441.275","467390807682.073","492918219427.921","526386563164.824",
"IDA blend","IDB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","39394185346.1133","39377438302.8718","32024639071.1648","30941443647.5489","31550974644.6779","28736777157.5773","30511688162.0718","32781898518.1409","30785413666.4146","33402063206.7557","33464246717.1006","33174378974.3091","29118772973.8687","32206407834.1107","36883480757.0112","40569892791.5775","43873859777.1528","44138072023.6394","45109266995.2695","48387488637.724","49088469837.0468","64797236225.1633","68869825062.7465","75740678775.6909","88638083968.6235","104877903824.637","121026247907.024","146887542674.18","139723092072.955","159050073220.633","181768124159.295","195136347549.626","205478161753.516","216843391948.132","216439661238.498","208192143132.752","201267600527.934","208890054386.381","215273589111.62","222944880486.503","240891485312.23",
"Indonesia","IDN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","19537587498.7548","19903367805.4636","20271300482.5497","19391614321.0855","17712060365.7111","20334544101.7534","22125746417.3142","22871971966.5633","22929992151.544","24992669661.8586","28251352199.159","30578040032.3962","34642086869.9597","37907953720.7019","34718566660.8888","17259278072.1929","27458011972.5023","25873156745.548","25663357350.058","31931164039.8671","35651016153.0902","36819570160.3482","37524883325.8488","47298659298.4606","59285800240.6739","73889985655.6823","82502594457.3776","105178671736.143","120660549348.229","122755685289.028","121883103723.842","118805781402.308","116151993490.32","125605406684.182","133621208764.874","133499323604.594","142266719595.99","145066491494.238","157521256115.725",
"IDA only","IDX","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","45362192853.2839","43799933098.5898","43318031906.8155","44452725204.4347","47710973208.7073","54708947204.8261","63637852722.5817","64940006306.9199","67107700017.583","79676879248.8428","90254438452.9407","71662963819.0279","68513088088.3504","64638788724.7576","74641001324.7972","78510678425.8555","82226558077.5957","85606399536.3923","80609235623.5727","85482380049.2216","85250984771.141","88525120673.8197","97017818736.4269","105035082643.879","120480708077.071","137295407410.997","160601281186.896","194613166263.709","211573542479.448","224151859374.503","206412160942.952","211960925619.528","215903478465.143","228979060425.695","227136216308.845","231990989509.89","251087893417.745","241511818371.174","252261581185.582","270212023849.762","285185950772.722",
"Isle of Man","IMN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42998420.221169","41766453.0248554","34388678.6243212","33465240.6417112","40402376.4515258","27953667.953668","30787191.460974","23165688.0265509","","",
"India","IND","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","15456767924.6225","16121581690.5311","16470791346.7124","19284201306.5184","23351051070.8751","23455499175.4095","18507471278.3143","21433468907.12","22341559490.7467","24305554064.2933","25149777136.2267","26019970673.5648","27603963750.9637","35577622781.7245","38693737483.437","35447168682.0672","35244351181.0076","43464694625.0745","47058252017.7671","50220321244.2796","64112441680.3796","64427917861.5248","64884682624.4508","71167764303.0033","66576379193.9799","69098201552.2905","71312442744.3006","78052330008.6363","85328126974.5868","82417024627.9047","88541705379.7253","74718445021.3307","77519189362.1291","75562306673.511","86793280450.4789","88116130762.4723","99007331220.7049","100842418006.206","101884689868.813","105402804320.837","101225120513.073","104946934123.237","100590776441.399","119060431717.534","126332614153.005","144552934949.948","158052441543","203804643615.238","201305866150.943","224689117967.191","285298796155.585","313418261522.406","307872488773.018","318398573403.48","342408945451.364","340244981475.06","375516164817.583","439039677566.795","433323710255.152","473696167678.463","486290904472.887","532076023983.142",
"Not classified","INX","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3858133838.38384","3554674899.19355","3236997373.44795","3134749355.16429","2543841054.17877","2510129532.84706","2180219315.75315","2231537917.40353","2437133704.79882","3059586723.27259","2189853917.88327","2138738067.64588","2817528797.91648","2341382405.27578","1320118324.04961","2118255278.61667","2881294479.24125","2227427842.12031","2585831213.05452","3226452801.81724","2613140293.18047","2831893175.56927","3956064402.31765","3421852301.74666","3603665690.79999","3958528472.11986","4944143084.75961",
"Iran, Islamic Rep.","IRN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","1087601066.13221","1102424027.56336","1118359369.32168","1096975489.38758","1117182324.77604","1152429854.14395","1184288798.11826","1247838567.97848","1367084587.22535","1412494635.59028","1425914189.67638","1745683083.06474","2050593704.31263","2672632054.67183","3203595420.8004","3454655054.58356","4414780165.09013","4566293756.57383","5820156811.25105","7748317851.59929","10436905128.4213","13762524874.3968","16088917589.8722","17289497354.2163","19972834174.9864","23010388523.4769","31840981456.3553","21847360598.3566","18932469660.3517","18769500625.245","15590250754.4129","","","6628298245.82583","7580396564.88432","12158692053.6395","12457565398.1745","11178545179.7805","12742561181.1603","11288058132.7661","9938235611.16734","10544692471.7993","10065759752.0357","11440764620.236","13093191509.0607","14722519030.9831","18955719064.4159","25140981202.1823","25246406149.8124","28833368803.2276","31639529001.8859","29065826771.6045","43774688978.9977","43240611267.9581","43176650962.5955","41195220610.9215","44808204600.5467","47821430512.5002","37133952747.8009","40415595224.5418","29583173028.1612","",
"Iraq","IRQ","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","470176421.170541","451974236.908429","544945393.447214","610466760.96181","781315710.423551","695278969.957082","942770064.341348","1055198103.62343","1452759905.18117","1687775143.92144","1864205892.3129","2071791398.57772","2473000000","3185000000","4365333333.33333","4560000000","6264193548.3871","6968709677.41935","7011935483.87097","8124838709.67742","9142903225.80645","10793870967.7419","14881612903.2258","63680115.2737752","110017797.017797","159979466.777888","802744295.754308","2654253663.79725","1940363522.55766","1756001293.23391","2249298501.17378","2656767617.315","2241559947.60364","2507372836.09012","2819555473.5034","1842641261.98486","2541449418.95267","3440324728.26087","3795086410.16205","4379221104.25595","5064234114.78377","5839616924.05086","7150625982.90598","8477193846.15385","8991014087.53371","11188556089.1938","11259539108.0618","6990950827.83983","6626097208.12183","5572960135.13513","6402253307.96872","8808100169.20474","11015878355.7047","8215737103.44828",
"Iceland","ISL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","625989129.981126","637159909.774436","609052398.796688","691739726.008092","685288482.939865","632144487.127302","616367344.592639","700090408.534863","736433026.111669","735041906.664178","800820270.014941","834567911.085779","900642869.409101","867014732.585997","742270184.667547","865305577.176614","1004710989.27503","967873341.25097","944291002.857963","943030176.123022","930294220.275727","952581006.062885","935456901.558007","1030398387.20163","1087689310.15999","941237475.634676","",
"Israel","ISR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819333178.36151","1852290942.13115","1827484490.05624","2038929501.85521","1785031282.46008","1762284845.36335","2011225241.93357","1924755160.62307","1896789486.39687","1919868139.22356","2357033001.3147","2450926657.39037","2730201553.02938","3397291248.60647","3852125473.64138","3691587400.29019","4197649865.22153","3370457853.78767","3827710060.90595","3749648748.9257","3735047210.6685","3959504500.20396","4289269826.11174","4450252978.8589","4505935412.52277","4696636798.55281","",
